51013002	39.333656	-76.633112	740	141	0	0.003345344	1264	24510130700
51013003	39.330788	-76.637805	1055	212	0	0.000785586	1266	24510130804
51013004	39.340826	-76.642676	601	174	0	0.00089435	1265	24510130803
51013005	39.333235	-76.645397	503	101	0	0.005229999	1268	24510130806
51013006	39.318996	-76.651283	565	22	0	0.00669515	1275	24510150400
51013007	39.314166	-76.644521	1210	44	0	0.004243159	1261	24510130300
51013008	39.314729	-76.637741	1259	64	0	0.003398489	1259	24510130100
51013009	39.31652	-76.632182	849	27	0	0.002544162	1259	24510130100
51013010	39.311356	-76.632588	1239	68	0	0.002223429	1260	24510130200
51013011	39.3322	-76.629811	1147	247	0	0.004835075	1264	24510130700
51013012	39.3322	-76.629811	645	135	0	0.004835075	1264	24510130700
51014001	39.308987	-76.624238	463	39	0	0.001886052	1269	24510140100
51014002	39.308987	-76.624238	997	75	0	0.001886052	1269	24510140100
51014003	39.304797	-76.630161	694	34	0	0.002279436	1270	24510140200
51014004	39.306012	-76.630452	1611	84	0	0.002848569	1270	24510140200
51014005	39.305669	-76.635495	362	22	0	0.002261857	1271	24510140300
51015001	39.337537	-76.683311	1258	48	0	0.004318783	1282	24510151000
51015002	39.332585	-76.689759	721	27	0	0.005430919	1282	24510151000
51015003	39.33636	-76.678345	1965	67	0	0.006744929	1282	24510151000
51015004	39.330866	-76.667717	605	29	0	0.00465248	1283	24510151100
51015005	39.330866	-76.667717	1041	34	0	0.00465248	1283	24510151100
51015006	39.315184	-76.663903	1483	46	0	0.004624443	1279	24510150702
51015007	39.31919	-76.673473	1164	41	0	0.004346086	1280	24510150800
51015008	39.326609	-76.677679	577	22	0	0.006531653	1283	24510151100
51015009	39.326328	-76.684213	2144	80	0	0.007027349	1282	24510151000
51015010	39.316233	-76.682684	1142	47	0	0.002578071	1281	24510150900
51015011	39.30919	-76.676333	1042	66	0	0.007540199	1277	24510150600
51015012	39.308709	-76.671629	251	11	0	0.002859595	1277	24510150600
51015013	39.308709	-76.671629	636	36	0	0.002859595	1277	24510150600
51015014	39.315184	-76.663903	1198	47	0	0.004624443	1279	24510150702
51015015	39.304793	-76.653338	617	20	0	0.002827376	1274	24510150300
51015016	39.304793	-76.653338	789	30	0	0.002827376	1274	24510150300
51015017	39.306551	-76.649719	1472	85	0	0.001677397	1273	24510150200
51015018	39.303295	-76.641811	792	26	0	0.002872734	1272	24510150100
51015019	39.306025	-76.640128	1342	75	0	0.0016338	1272	24510150100
51015020	39.312891	-76.655049	1964	87	0	0.00236021	1275	24510150400
51015021	39.318996	-76.651283	842	33	0	0.00669515	1275	24510150400
51015022	39.331044	-76.657164	1084	48	0	0.002750551	1284	24510151200
51015023	39.333192	-76.656889	1406	68	0	0.003720158	1284	24510151200
51015024	39.3336	-76.663264	1567	63	0	0.004223498	1284	24510151200
51015025	39.3336	-76.663264	692	30	0	0.004223498	1284	24510151200
51016001	39.298365	-76.641479	590	24	0	0.000720869	1287	24510160200
51016002	39.298365	-76.641479	998	40	0	0.000720869	1287	24510160200
51016003	39.298365	-76.641479	657	27	0	0.000720869	1287	24510160200
51016004	39.298365	-76.641479	482	29	0	0.000720869	1287	24510160200
51016005	39.303295	-76.641811	1384	81	0	0.002872734	1272	24510150100
51016006	39.300515	-76.659139	1388	52	0	0.003727796	1290	24510160500
